,A,B,C,D,E
8.3,3.917723267908437e-09,0.00021938661043650052,0.0007806094718396798,3.615283175573532e-05,0.0009638471682444164
8.315505,3.827659650430911e-09,0.0002187074317766159,0.000781288740563182,3.5929304391291945e-05,0.00096407069560886
8.364495,3.556467959633736e-09,0.00021657527887194907,0.0007834211646595389,3.523209010150983e-05,0.0009647679098986414
8.4,3.3720156713193643e-09,0.00021504300464283093,0.0007849536233409438,3.473525894638079e-05,0.000965264741053769
8.415505,3.2944971972511155e-09,0.0002143772622040534,0.0007856194432981954,3.452049621526192e-05,0.000965479503784888
8.464495,3.0610803454815226e-09,0.0002122872913653613,0.0007877096475537386,3.3850620088812806e-05,0.0009661493799113364
8.5,2.9023207894144516e-09,0.00021078533276768503,0.0007892117649109695,3.3373269961922704e-05,0.000966626730038225
8.515505,2.8356000203606306e-09,0.00021013276222465855,0.0007898644021747651,3.316692819794007e-05,0.0009668330718022079
8.564495,2.6346962739004326e-09,0.00020808414339923577,0.0007919132219039336,3.252331829010713e-05,0.0009674766817100401
8.6,2.498050657448898e-09,0.00020661190368563592,0.0007933855982631484,3.2064685329412845e-05,0.0009679353146707329
8.615505,2.440623559242425e-09,0.00020597224570607103,0.0007940253136698115,3.186643434172216e-05,0.0009681335656584238
8.664495,2.2677041019035626e-09,0.00020396416455190148,0.0007960335677434377,3.124806073934212e-05,0.000968751939260803
8.7,2.15009212969868e-09,0.0002025210582979801,0.0007974767916093298,3.080741103425964e-05,0.0009691925889658841
8.715505,2.100664168133133e-09,0.00020189405847734367,0.0007981038408579279,3.06169335789848e-05,0.000969383066421159
8.764495,1.9518310116927635e-09,0.00019992571615305797,0.0008000723320153694,3.0022806752367142e-05,0.0009699771932477759
8.8,1.850601448936695e-09,0.00019851116910190464,0.0008014869802960839,2.9599435169358067e-05,0.0009704005648307838
8.815505,1.8080584080931353e-09,0.00019789657789472844,0.000802101614046301,2.9416426441933294e-05,0.0009705835735582088
8.864495,1.6799565229906747e-09,0.00019596719083964535,0.0008040311292032685,2.8845595661401645e-05,0.0009711544043387396
8.9,1.5928274307420278e-09,0.00019458063973986235,0.0008054177674321423,2.8438824715609096e-05,0.0009715611752845307
8.915505,1.5562102960900827e-09,0.00019397821238838813,0.0008060202314007513,2.8262991863026568e-05,0.0009717370081371135
8.964495,1.445951981617131e-09,0.0001920870120947966,0.0008079115419526566,2.7714543677548378e-05,0.0009722854563225909
9.0,1.3709592768242984e-09,0.0001907279045334913,0.0008092707245066651,2.7323722448676673e-05,0.0009726762775514611
9.015505,1.3394426169068943e-09,0.00019013740099426622,0.0008098612595625503,2.7154784100859258e-05,0.0009728452158992788
9.064495,1.2445424060263688e-09,0.00018828363377378885,0.0008117151216832378,2.6627840876329268e-05,0.000973372159123808
9.1,1.1799955867378638e-09,0.00018695142800578108,0.0008130473919980634,2.625234396703259e-05,0.0009737476560331032
9.115505,1.1528689461148096e-09,0.0001863726128747255,0.0008136262342557597,2.609002978658168e-05,0.0009739099702135543
9.164495,1.0711875775194504e-09,0.00018455553962033378,0.0008154433891915192,2.5583748301420108e-05,0.0009744162516987151
9.2,1.0156316152192192e-09,0.00018324970439464054,0.0008167492799731732,2.522297483653332e-05,0.0009747770251636005
9.215505,9.922834992253035e-10,0.00018268234683103477,0.0008173166608848952,2.5067025086131335e-05,0.0009749329749140025
9.264495,9.21979693641451e-10,0.00018090124277605164,0.0008190978352436832,2.458059518194946e-05,0.0009754194048181837
9.3,8.741622336778682e-10,0.00017962125716055387,0.0008203778686766394,2.4233967846959643e-05,0.0009757660321531723
9.315505,8.540663239763909e-10,0.00017906513081032162,0.0008209340151227814,2.4084132973734896e-05,0.0009759158670263972
9.364495,7.935552776439381e-10,0.00017731928528554744,0.0008226799211586012,2.361677625890882e-05,0.0009763832237412225
9.4,7.523984083773736e-10,0.00017606463849060606,0.0008239346091104103,2.328374037612891e-05,0.000976716259624001
9.415505,7.35101698577098e-10,0.00017551952140921646,0.0008244797434885098,2.313978061231776e-05,0.0009768602193878124
9.464495,6.830193582565433e-10,0.00017380823759914155,0.0008261910793809244,2.269074921639568e-05,0.0009773092507837336
9.5,6.475953125394527e-10,0.00017257842880081422,0.000827420923603296,2.237077185736179e-05,0.000977629228142766
9.515505,6.32707896425468e-10,0.00017204410337607478,0.0008279552639154516,2.2232456836629096e-05,0.000977767543163499
9.564495,5.878802106114929e-10,0.00017036669807499375,0.0008296327140442178,2.18010322135791e-05,0.0009781989677865482
9.6,5.573904518584879e-10,0.0001691612362384017,0.0008308382063705671,2.1493601346251314e-05,0.0009785063986538745
9.615505,5.44576734041045e-10,0.00016863748911337222,0.0008313619663093145,2.1360709735055132e-05,0.000978639290265071
9.664495,5.059931872367287e-10,0.0001669932924820879,0.000833006201524145,2.0946201513438188e-05,0.000979053798486687
9.7,4.797504086382372e-10,0.00016581169618539707,0.0008341878240636128,2.065082518284004e-05,0.0009793491748172837
9.715505,4.687215394880814e-10,0.00016529831818161794,0.0008347012130962612,2.0523144326250742e-05,0.000979476855673873
9.764495,4.3551237294357964e-10,0.00016368667350531425,0.0008363128909817307,2.0124889204479138e-05,0.000979875110795644
9.8,4.1292500404543856e-10,0.00016252847076472004,0.0008374711163096922,1.9841094745464714e-05,0.0009801589052546573
9.815505,4.034323683823002e-10,0.00016202525680591792,0.0008379743397611302,1.9718420326871728e-05,0.0009802815796732505
9.864495,3.7484897380290286e-10,0.0001604455202536865,0.0008395541048967554,1.933578101178504e-05,0.0009806642189883364
9.9,3.5540784519581147e-10,0.00015931024834972766,0.0008406893962418414,1.9063114292673887e-05,0.0009809368857074461
9.915505,3.472374579506407e-10,0.00015881699738613385,0.0008411826553758225,1.894525000683553e-05,0.0009810547499932846
9.964495,3.2263550220487685e-10,0.00015726853777255897,0.0008427311395913524,1.8577614193895557e-05,0.0009814223858062238
10.0,3.059023677162213e-10,0.00015615574307803218,0.0008438439510190122,1.8315638889765097e-05,0.0009816843611103528
